Index,Country Code,Series Code,Year,Value
387,THA,SH.HIV.INCD.TL,2021,9400.0
388,TLS,SH.HIV.INCD.TL,2021,200.0
389,TGO,SH.HIV.INCD.TL,2021,2700.0
390,UGA,SH.HIV.INCD.TL,2021,53000.0
391,URY,SH.HIV.INCD.TL,2021,830.0
392,VNM,SH.HIV.INCD.TL,2021,6600.0
393,YEM,SH.HIV.INCD.TL,2021,810.0
394,ZMB,SH.HIV.INCD.TL,2021,38000.0
395,ZWE,SH.HIV.INCD.TL,2021,19000.0
396,WLD,SH.HIV.INCD.TL,2021,1400000.0
397,AFG,SH.HIV.INCD,2021,1100.0
398,ALB,SH.HIV.INCD,2021,100.0
399,DZA,SH.HIV.INCD,2021,1800.0
400,AGO,SH.HIV.INCD,2021,11000.0
401,ARM,SH.HIV.INCD,2021,500.0
402,AUS,SH.HIV.INCD,2021,500.0
403,AZE,SH.HIV.INCD,2021,500.0
404,BHS,SH.HIV.INCD,2021,100.0
405,BGD,SH.HIV.INCD,2021,1000.0
406,BRB,SH.HIV.INCD,2021,100.0
407,BLR,SH.HIV.INCD,2021,1000.0
408,BEL,SH.HIV.INCD,2021,500.0
409,BLZ,SH.HIV.INCD,2021,200.0
410,BEN,SH.HIV.INCD,2021,1000.0
411,BTN,SH.HIV.INCD,2021,100.0
412,BOL,SH.HIV.INCD,2021,1800.0
413,BWA,SH.HIV.INCD,2021,4400.0
414,BGR,SH.HIV.INCD,2021,500.0
415,BFA,SH.HIV.INCD,2021,1100.0
416,BDI,SH.HIV.INCD,2021,1000.0
417,CPV,SH.HIV.INCD,2021,200.0
418,KHM,SH.HIV.INCD,2021,1200.0
419,CMR,SH.HIV.INCD,2021,7900.0
420,CAF,SH.HIV.INCD,2021,7600.0
421,TCD,SH.HIV.INCD,2021,2500.0
422,CHL,SH.HIV.INCD,2021,4400.0
423,COL,SH.HIV.INCD,2021,8600.0
424,COM,SH.HIV.INCD,2021,100.0
425,COD,SH.HIV.INCD,2021,10000.0
426,COG,SH.HIV.INCD,2021,11000.0
