Index,Country Code,Series Code,Year,Value
147,DZA,FX.OWN.TOTL.FE.ZS,2021,31.19
148,ARG,FX.OWN.TOTL.FE.ZS,2021,73.75
149,ARM,FX.OWN.TOTL.FE.ZS,2021,52.18
150,AUS,FX.OWN.TOTL.FE.ZS,2021,100.0
151,AUT,FX.OWN.TOTL.FE.ZS,2021,100.0
152,BGD,FX.OWN.TOTL.FE.ZS,2021,43.46
153,BEL,FX.OWN.TOTL.FE.ZS,2021,98.65
154,BEN,FX.OWN.TOTL.FE.ZS,2021,39.79
155,BOL,FX.OWN.TOTL.FE.ZS,2021,63.29
156,BIH,FX.OWN.TOTL.FE.ZS,2021,70.37
157,BRA,FX.OWN.TOTL.FE.ZS,2021,80.87
158,BGR,FX.OWN.TOTL.FE.ZS,2021,84.32
159,BFA,FX.OWN.TOTL.FE.ZS,2021,30.68
160,KHM,FX.OWN.TOTL.FE.ZS,2021,32.52
161,CMR,FX.OWN.TOTL.FE.ZS,2021,49.25
162,CAN,FX.OWN.TOTL.FE.ZS,2021,99.51
163,CHL,FX.OWN.TOTL.FE.ZS,2021,86.62
164,CHN,FX.OWN.TOTL.FE.ZS,2021,87.34
165,COL,FX.OWN.TOTL.FE.ZS,2021,56.2
166,COG,FX.OWN.TOTL.FE.ZS,2021,43.79
167,CRI,FX.OWN.TOTL.FE.ZS,2021,61.08
168,CIV,FX.OWN.TOTL.FE.ZS,2021,37.44
169,HRV,FX.OWN.TOTL.FE.ZS,2021,89.96
170,CYP,FX.OWN.TOTL.FE.ZS,2021,92.7
171,CZE,FX.OWN.TOTL.FE.ZS,2021,93.44
172,DNK,FX.OWN.TOTL.FE.ZS,2021,100.0
173,DOM,FX.OWN.TOTL.FE.ZS,2021,48.96
174,ECU,FX.OWN.TOTL.FE.ZS,2021,57.95
175,EGY,FX.OWN.TOTL.FE.ZS,2021,24.2
176,SLV,FX.OWN.TOTL.FE.ZS,2021,29.23
177,EST,FX.OWN.TOTL.FE.ZS,2021,99.6
178,FIN,FX.OWN.TOTL.FE.ZS,2021,99.08
179,FRA,FX.OWN.TOTL.FE.ZS,2021,100.0
180,GAB,FX.OWN.TOTL.FE.ZS,2021,61.3
181,GEO,FX.OWN.TOTL.FE.ZS,2021,70.71
182,DEU,FX.OWN.TOTL.FE.ZS,2021,100.0
183,GHA,FX.OWN.TOTL.FE.ZS,2021,62.58
184,GRC,FX.OWN.TOTL.FE.ZS,2021,93.43
185,GIN,FX.OWN.TOTL.FE.ZS,2021,24.01
186,HND,FX.OWN.TOTL.FE.ZS,2021,28.85
187,HKG,FX.OWN.TOTL.FE.ZS,2021,98.19
188,HUN,FX.OWN.TOTL.FE.ZS,2021,86.88
189,ISL,FX.OWN.TOTL.FE.ZS,2021,100.0
190,IND,FX.OWN.TOTL.FE.ZS,2021,77.55
191,IDN,FX.OWN.TOTL.FE.ZS,2021,52.3
192,IRN,FX.OWN.TOTL.FE.ZS,2021,85.08
