Index,Country Code,Series Code,Year,Value
286,COM,SG.LAW.INDX,2021,65.0
287,COD,SG.LAW.INDX,2021,78.75
288,COG,SG.LAW.INDX,2021,49.375
289,CRI,SG.LAW.INDX,2021,86.25
290,CIV,SG.LAW.INDX,2021,83.125
291,HRV,SG.LAW.INDX,2021,93.75
292,CYP,SG.LAW.INDX,2021,94.375
293,CZE,SG.LAW.INDX,2021,93.75
294,DNK,SG.LAW.INDX,2021,100.0
295,DJI,SG.LAW.INDX,2021,71.25
296,DMA,SG.LAW.INDX,2021,62.5
297,DOM,SG.LAW.INDX,2021,86.25
298,ECU,SG.LAW.INDX,2021,89.375
299,EGY,SG.LAW.INDX,2021,50.625
300,SLV,SG.LAW.INDX,2021,88.75
301,GNQ,SG.LAW.INDX,2021,51.875
302,ERI,SG.LAW.INDX,2021,69.375
303,EST,SG.LAW.INDX,2021,97.5
304,SWZ,SG.LAW.INDX,2021,46.25
305,ETH,SG.LAW.INDX,2021,80.0
306,FJI,SG.LAW.INDX,2021,82.5
307,FIN,SG.LAW.INDX,2021,97.5
308,FRA,SG.LAW.INDX,2021,100.0
309,GAB,SG.LAW.INDX,2021,82.5
310,GMB,SG.LAW.INDX,2021,69.375
311,GEO,SG.LAW.INDX,2021,88.125
312,DEU,SG.LAW.INDX,2021,100.0
313,GHA,SG.LAW.INDX,2021,75.0
314,GRC,SG.LAW.INDX,2021,100.0
315,GRD,SG.LAW.INDX,2021,80.625
316,GTM,SG.LAW.INDX,2021,73.75
317,GIN,SG.LAW.INDX,2021,73.75
318,GNB,SG.LAW.INDX,2021,40.0
319,GUY,SG.LAW.INDX,2021,86.875
320,HTI,SG.LAW.INDX,2021,61.25
321,HND,SG.LAW.INDX,2021,75.0
322,HKG,SG.LAW.INDX,2021,91.875
323,HUN,SG.LAW.INDX,2021,93.75
324,ISL,SG.LAW.INDX,2021,100.0
325,IND,SG.LAW.INDX,2021,74.375
326,IDN,SG.LAW.INDX,2021,64.375
327,IRN,SG.LAW.INDX,2021,31.25
328,IRQ,SG.LAW.INDX,2021,45.0
329,IRL,SG.LAW.INDX,2021,100.0
330,ISR,SG.LAW.INDX,2021,80.625
331,ITA,SG.LAW.INDX,2021,97.5
332,JAM,SG.LAW.INDX,2021,68.125
333,JPN,SG.LAW.INDX,2021,78.75
334,JOR,SG.LAW.INDX,2021,46.875
335,KAZ,SG.LAW.INDX,2021,69.375
336,KEN,SG.LAW.INDX,2021,83.75
337,KIR,SG.LAW.INDX,2021,76.25
338,KOR,SG.LAW.INDX,2021,88.125
339,XKX,SG.LAW.INDX,2021,91.875
340,KWT,SG.LAW.INDX,2021,38.125
341,KGZ,SG.LAW.INDX,2021,76.875
342,LAO,SG.LAW.INDX,2021,85.625
343,LVA,SG.LAW.INDX,2021,100.0
344,LBN,SG.LAW.INDX,2021,58.75
345,LSO,SG.LAW.INDX,2021,78.125
346,LBR,SG.LAW.INDX,2021,81.25
347,LBY,SG.LAW.INDX,2021,50.0
348,LTU,SG.LAW.INDX,2021,93.75
349,LUX,SG.LAW.INDX,2021,100.0
350,MDG,SG.LAW.INDX,2021,69.375
351,MWI,SG.LAW.INDX,2021,77.5
352,MYS,SG.LAW.INDX,2021,50.0
353,MDV,SG.LAW.INDX,2021,73.75
354,MLI,SG.LAW.INDX,2021,63.75
355,MLT,SG.LAW.INDX,2021,88.75
356,MHL,SG.LAW.INDX,2021,65.625
357,MRT,SG.LAW.INDX,2021,48.125
358,MUS,SG.LAW.INDX,2021,89.375
359,MEX,SG.LAW.INDX,2021,88.75
360,FSM,SG.LAW.INDX,2021,61.25
361,MDA,SG.LAW.INDX,2021,87.5
362,MNG,SG.LAW.INDX,2021,85.0
363,MNE,SG.LAW.INDX,2021,85.0
364,MAR,SG.LAW.INDX,2021,75.625
365,MOZ,SG.LAW.INDX,2021,82.5
366,MMR,SG.LAW.INDX,2021,58.75
367,NAM,SG.LAW.INDX,2021,80.0
368,NPL,SG.LAW.INDX,2021,80.625
369,NLD,SG.LAW.INDX,2021,97.5
370,NZL,SG.LAW.INDX,2021,97.5
371,NIC,SG.LAW.INDX,2021,86.25
372,NER,SG.LAW.INDX,2021,56.875
