CountryShortName,Year,IndicatorName,Value
Kazakhstan,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Kazakhstan,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Kazakhstan,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Kazakhstan,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Kazakhstan,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",1482003654.81205
Kazakhstan,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",1102172103.1818
Kazakhstan,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",1481035955.2032
Kazakhstan,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",13553862491.0877
Kazakhstan,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",13230549228.8543
Kazakhstan,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",12990255579.9107
Kazakhstan,2021.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",15116528603.1791
Kazakhstan,2022.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",14639620756.8287
Kazakhstan,2023.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",14516145953.2938
Kazakhstan,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",0.0
Kazakhstan,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",0.0
Kazakhstan,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",0.0
Kazakhstan,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",160505071.436478
Kazakhstan,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",124100359.800603
Kazakhstan,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",56534940.1373394
Kazakhstan,2021.0,"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",1199576043.4792
Kazakhstan,2022.0,"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",732364314.873615
Kazakhstan,2023.0,"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",442898094.930818
Kazakhstan,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",1271769089.34818
Kazakhstan,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",1925752661.68257
Kazakhstan,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",1941073644.93985
Kazakhstan,2021.0,"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",1271769089.34818
Kazakhstan,2022.0,"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",1925752661.68257
Kazakhstan,2023.0,"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",1941073644.93985
Kazakhstan,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",1858327912.24769
Kazakhstan,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",1981259342.27534
Kazakhstan,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",2125297768.86551
Kazakhstan,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",34974113370.9622
Kazakhstan,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",30071694869.7786
Kazakhstan,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",27351392146.3453
Kazakhstan,2021.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",36832441283.2099
Kazakhstan,2022.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",32052954212.054
Kazakhstan,2023.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",29476689915.2108
Kazakhstan,2021.0,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",22507992.2309521
Kazakhstan,2022.0,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",76552975.5797449
Kazakhstan,2023.0,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",111785832.595839
Kazakhstan,2021.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",983840913.816543
Kazakhstan,2022.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",217823556.038416
Kazakhstan,2023.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",133044176.203744
Kazakhstan,2021.0,"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Kazakhstan,2022.0,"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Kazakhstan,2023.0,"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Kazakhstan,2021.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",80662457.2793393
Kazakhstan,2022.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",306899424.79255
Kazakhstan,2023.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",44854418.1799348
Kazakhstan,2021.0,"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",1039070972.04273
Kazakhstan,2022.0,"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",608263955.073012
Kazakhstan,2023.0,"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",386363154.793479
Kazakhstan,2021.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",2126082335.36956
Kazakhstan,2022.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",1209539911.48372
Kazakhstan,2023.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",676047581.772997
Kenya,2021.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",31476880323.6578
Kenya,2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",26428686191.1629
Kenya,2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",19748521335.1905
Kenya,2021.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",36451932987.2706
Kenya,2022.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",37219679460.2199
Kenya,2023.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",38781672317.1066
Kenya,2021.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",31475760683.9215
Kenya,2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",26088963629.5244
Kenya,2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",19068178549.4525
Kenya,2021.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",67927693671.1921
Kenya,2022.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",63308643089.7443
Kenya,2023.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",57849850866.5591
Kenya,2021.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",36450813347.5343
Kenya,2022.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",36879956898.5814
Kenya,2023.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",38101329531.3685
Kenya,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",1151208923.24515
Kenya,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",1535516601.47304
Kenya,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",1160546127.80288
Kenya,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",24218118330.7341
Kenya,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",21779655234.6386
Kenya,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",17401236233.2225
Kenya,2021.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",31295295631.7804
Kenya,2022.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",25931289698.0696
Kenya,2023.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",18940619860.2865
Kenya,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",2055446889.04713
Kenya,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",2285748775.02153
Kenya,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",3596878749.87792
Kenya,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",34576943100.1142
Kenya,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",35091604616.6532
Kenya,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",35312352256.3946
Kenya,2021.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",36632398039.4117
Kenya,2022.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",37377353391.6747
Kenya,2023.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",38909231006.2726
Kenya,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",3206655812.29229
Kenya,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",3821265376.49457
Kenya,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",4757424877.68081
Kenya,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",58795061430.8483
Kenya,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",56871259851.2918
Kenya,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",52713588489.6171
Kenya,2021.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",62001717243.1406
Kenya,2022.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",60692525227.7864
Kenya,2023.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",57471013367.2979
Kenya,2021.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",5925968377.80114
Kenya,2022.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",2616117861.95795
Kenya,2023.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",378837499.261127
Kenya,2021.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",8050.25036053333
Kenya,2022.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",0.0
Kenya,2023.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",0.0
Kenya,2021.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",5925976428.0515
Kenya,2022.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",2616117861.95795
Kenya,2023.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",378837499.261127
Korea,2021.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",1019104527892.33
Korea,2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",1052907125835.35
Korea,2021.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",53727334040.793
Korea,2022.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",57898546600.6535
Korea,2021.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",1150259547323.73
Korea,2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",1195695791665.67
Korea,2021.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",1203986881364.52
Korea,2022.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",1253594338266.33
Korea,2021.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",184882353472.191
Korea,2022.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",200687212430.972
Korea,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",0.0
Korea,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",0.0
Korea,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",0.0
Korea,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",0.0
Korea,2021.0,"Gross PSD, Total, All maturities, Currency and deposits, Nominal Value, US$",1653215197.49894
Korea,2022.0,"Gross PSD, Total, All maturities, Currency and deposits, Nominal Value, US$",1642782859.99542
Korea,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",82241045406.5795
Korea,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",104102678441.468
Korea,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",810163682128.599
Korea,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",832893020970.418
Korea,2021.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",893574427510.198
Korea,2022.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",937588635429.738
Korea,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Korea,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Korea,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",3061205691.67524
Korea,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",2439178350.58181
Korea,2021.0,"Gross PSD, Total, All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",3061205691.67524
Korea,2022.0,"Gross PSD, Total, All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",2439178350.58181
Korea,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",7435411079.11024
Korea,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",8693287291.27086
Korea,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",22980385880.8906
Korea,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",23067963112.7906
Korea,2021.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",124543075552.784
Korea,2022.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",137295879104.142
Korea,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",0.0
Korea,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Other accounts payable, Nominal Value, US$",0.0
Korea,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",81708493896.8384
Korea,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",76150731927.5453
Korea,2021.0,"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",181154957412.36
Korea,2022.0,"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",174627862521.871
Korea,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",0.0
Korea,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",0.0
Korea,2021.0,"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",0.0
Korea,2022.0,"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",0.0
Korea,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",89676456485.6895
Korea,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",112795965732.739
Korea,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",917913767598.0
Korea,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",934550894361.338
Korea,2021.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",1007590224083.69
Korea,2022.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",1047346860094.08
Korea,2021.0,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",1653215197.49894
Korea,2022.0,"Gross PSD, Total, Short-term, Currency and deposits, Nominal Value, US$",1642782859.99542
Korea,2021.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",1169699975.02151
Korea,2022.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",592936017.848667
Korea,2021.0,"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Korea,2022.0,"Gross PSD, Total, Short-term, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",0.0
Korea,2021.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",94127278592.7836
Korea,2022.0,"Gross PSD, Total, Short-term, Loans, Nominal Value, US$",105534628700.081
Korea,2021.0,"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",99446463515.5217
Korea,2022.0,"Gross PSD, Total, Short-term, Other accounts payable, Nominal Value, US$",98477130594.3259
Korea,2021.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",196396657280.826
Korea,2022.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",206247478172.251
Moldova,2021.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",1930548070.60387
Moldova,2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",1810629923.3374
Moldova,2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",2184119255.66374
Moldova,2021.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",2465964472.95765
Moldova,2022.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",2827918440.515
Moldova,2023.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",3567543059.49322
Moldova,2021.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",1929065399.53612
Moldova,2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",1808381228.2519
Moldova,2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",2176843657.50619
Moldova,2021.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",4395029872.49317
Moldova,2022.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",4636300103.68209
Moldova,2023.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",5744386712.49568
Moldova,2021.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",2464481801.8899
Moldova,2022.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",2825669745.42951
Moldova,2023.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",3560267461.33567
Moldova,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Currency and deposits, Nominal Value, US$",185824.258074443
Moldova,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",172931.970249456
Moldova,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Currency and deposits, Nominal Value, US$",2138972.81375778
Moldova,2022.0,"Gross PSD, Total, All maturities, Currency and deposits, Nominal Value, US$",172931.970249456
Moldova,2023.0,"Gross PSD, Total, All maturities, Currency and deposits, Nominal Value, US$",2278341.00731361
Moldova,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",138954544.972112
Moldova,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",59852961.2616336
Moldova,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",62317784.1840097
Moldova,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",801302607.767403
Moldova,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",725886959.671042
Moldova,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",798623289.220473
Moldova,2021.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",1848814685.36883
Moldova,2022.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",1735062074.24292
Moldova,2023.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",2099208497.14328
Moldova,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",18044.5337241074
Moldova,2023.0,"Gross PSD, Total, All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",18044.5337241074
Moldova,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",209114143.315086
Moldova,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",207752958.399261
Moldova,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Loans, Nominal Value, US$",424754957.905168
Moldova,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",2112779876.03225
Moldova,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",2316697752.20097
Moldova,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Loans, Nominal Value, US$",2840793915.69455
Moldova,2021.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",2321894019.34734
Moldova,2022.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",2524450710.60023
Moldova,2023.0,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",3265548873.59972
Moldova,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",224321167.777
Moldova,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",376657619.86125
Moldova,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",377341978.478497
Moldova,2021.0,"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",224321167.777
Moldova,2022.0,"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",376657619.86125
Moldova,2023.0,"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",377341978.478497
Moldova,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",348068688.287198
Moldova,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",267605919.660895
Moldova,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, All instruments, Nominal Value, US$",487221132.549595
Moldova,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",3138403651.57665
Moldova,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",3419372030.71095
Moldova,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",4018898156.20728
Moldova,2021.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",3486472339.86385
Moldova,2022.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",3686977950.37185
Moldova,2023.0,"Gross PSD, Total, Long-term, All instruments, Nominal Value, US$",4506119288.75688
Moldova,2021.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",908557532.629313
Moldova,2022.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",949322153.31024
Moldova,2023.0,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",1238267423.7388
Moldova,2021.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",908557532.629313
Moldova,2022.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",949322153.31024
Moldova,2023.0,"Gross PSD, Total, Short-term, All instruments, Nominal Value, US$",1238267423.7388
Mexico,2021.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",370650099645.908
Mexico,2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",440565606514.524
Mexico,2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",578401461707.183
Mexico,2021.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",225858854995.157
Mexico,2022.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",220175372994.426
Mexico,2023.0,"Gross PSD, Total, All maturities, All instruments, Foreign currency, Nominal Value, US$",218199335629.838
Mexico,2021.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",451695374315.281
Mexico,2022.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",518862507809.068
Mexico,2023.0,"Gross PSD, Total, All maturities, All instruments, Domestic currency, Nominal Value, US$",673170970706.706
Mexico,2021.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",677554266226.28
Mexico,2022.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",739037881171.03
Mexico,2023.0,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",891370336296.505
Mexico,2021.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",306904141810.18
Mexico,2022.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",298472262344.754
Mexico,2023.0,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",312968843827.316
Mexico,2021.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",72883140178.6505
Mexico,2022.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",70663542212.7684
Mexico,2023.0,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",90686624873.7624
Mexico,2021.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",470417924675.487
Mexico,2022.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",538563564659.384
Mexico,2023.0,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",649195932297.917
Mexico,2021.0,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",569744407320.829
