Country Code,Series Code,Year,Value
COL,DP.DOD.DLOA.CR.PS.CD,2022,10740843190.435024
COL,DP.DOD.DLOA.CR.PS.CD,2023,15024742648.339947
COL,DP.DOD.DLTC.CR.L1.PS.CD,2021,13256608041.323385
COL,DP.DOD.DLTC.CR.L1.PS.CD,2022,16899826159.126707
COL,DP.DOD.DLTC.CR.L1.PS.CD,2023,12175387187.656752
COL,DP.DOD.DLTC.CR.M1.PS.CD,2021,194577646372.21198
COL,DP.DOD.DLTC.CR.M1.PS.CD,2022,199810486616.57898
COL,DP.DOD.DLTC.CR.M1.PS.CD,2023,225085617589.86957
COL,DP.DOD.DLTC.CR.PS.CD,2021,207834254413.53543
COL,DP.DOD.DLTC.CR.PS.CD,2022,216710312775.70578
COL,DP.DOD.DLTC.CR.PS.CD,2023,237261004777.52625
COL,DP.DOD.DSDS.CR.PS.CD,2021,3006971216.7361
COL,DP.DOD.DSDS.CR.PS.CD,2022,2626904625.4377584
